bytes,catalog_path,catalog_source,filename,folder,folder_title,mtime,relative_path,sha256,suffix
1039301,photos/scanned/sculpture_08_torch_3_land_bridge/20260708_145936_flatbed_002.jpg,filesystem,20260708_145936_flatbed_002.jpg,sculpture_08_torch_3_land_bridge,Sculpture 08 Torch 3 Land Bridge,2026-07-08T15:03:47,sculpture_08_torch_3_land_bridge/20260708_145936_flatbed_002.jpg,bebba0cf0290571ef91b843dfa6b28003d9a998fcc5b62b97eb2a1746ab12fc6,.jpg
